time,T_gasIn.T,T_gasOut.T,T_waterOut.T,T_waterIn.T,T_gasIn.inlet.m_flow,T_waterIn.inlet.m_flow
1650,377.322,371.282,341.51,295.307,1.22249,0.083115
1651,377.377,371.334,341.58,295.307,1.22268,0.083115
1651,377.377,371.334,341.58,295.307,1.22268,0.083115
1655,377.597,371.541,341.86,295.307,1.22343,0.083115
1655,377.597,371.541,341.86,295.307,1.22343,0.083115
1656,377.652,371.593,341.93,295.307,1.22362,0.083115
1656,377.652,371.593,341.93,295.307,1.22362,0.083115
1660,377.872,371.8,342.211,295.307,1.22436,0.083115
1660,377.872,371.8,342.211,295.307,1.22436,0.083115
1661,377.927,371.852,342.282,295.307,1.22455,0.083115
1661,377.927,371.852,342.282,295.307,1.22455,0.083115
1665,378.147,372.059,342.564,295.307,1.2253,0.083115
1665,378.147,372.059,342.564,295.307,1.2253,0.083115
1666,378.202,372.111,342.635,295.307,1.22548,0.083115
1666,378.202,372.111,342.635,295.307,1.22548,0.083115
1670,378.422,372.319,342.919,295.307,1.22623,0.083115
1670,378.422,372.319,342.919,295.307,1.22623,0.083115
1671,378.477,372.37,342.99,295.307,1.22642,0.083115
1671,378.477,372.37,342.99,295.307,1.22642,0.083115
1675,378.697,372.578,343.275,295.307,1.22716,0.083115
1675,378.697,372.578,343.275,295.307,1.22716,0.083115
1676,378.752,372.63,343.347,295.307,1.22735,0.083115
1676,378.752,372.63,343.347,295.307,1.22735,0.083115
1680,378.973,372.838,343.633,295.307,1.2281,0.083115
1680,378.973,372.838,343.633,295.307,1.2281,0.083115
1680,378.973,372.838,343.633,295.307,1.2281,0.083115
1680,378.973,372.838,343.633,295.307,1.2281,0.083115
1681,379.021,372.884,343.7,295.307,1.22818,0.083115
1681,379.021,372.884,343.7,295.307,1.22818,0.083115
1685,379.214,373.065,343.95,295.307,1.22852,0.083115
1685,379.214,373.065,343.95,295.307,1.22852,0.083115
1686,379.262,373.11,344.011,295.307,1.2286,0.083115
1686,379.262,373.11,344.011,295.307,1.2286,0.083115
1690,379.456,373.292,344.259,295.307,1.22894,0.083115
1690,379.456,373.292,344.259,295.307,1.22894,0.083115
1691,379.504,373.337,344.321,295.307,1.22903,0.083115
1691,379.504,373.337,344.321,295.307,1.22903,0.083115
1695,379.697,373.518,344.57,295.307,1.22936,0.083115
1695,379.697,373.518,344.57,295.307,1.22936,0.083115
1696,379.745,373.564,344.632,295.307,1.22945,0.083115
1696,379.745,373.564,344.632,295.307,1.22945,0.083115
1700,379.939,373.745,344.881,295.307,1.22979,0.083115
1700,379.939,373.745,344.881,295.307,1.22979,0.083115
1701,379.987,373.79,344.943,295.307,1.22987,0.083115
1701,379.987,373.79,344.943,295.307,1.22987,0.083115
1705,380.18,373.972,345.193,295.307,1.23021,0.083115
1705,380.18,373.972,345.193,295.307,1.23021,0.083115
1706,380.228,374.017,345.256,295.307,1.23029,0.083115
1706,380.228,374.017,345.256,295.307,1.23029,0.083115
1710,380.422,374.199,345.507,295.307,1.23063,0.083115
1710,380.422,374.199,345.507,295.307,1.23063,0.083115
1711,380.47,374.244,345.569,295.307,1.23072,0.083115
1711,380.47,374.244,345.569,295.307,1.23072,0.083115
1715,380.663,374.426,345.821,295.307,1.23105,0.083115
1715,380.663,374.426,345.821,295.307,1.23105,0.083115
1716,380.711,374.471,345.884,295.307,1.23114,0.083115
1716,380.711,374.471,345.884,295.307,1.23114,0.083115
1720,380.905,374.653,346.136,295.307,1.23148,0.083115
1720,380.905,374.653,346.136,295.307,1.23148,0.083115
1721,380.953,374.698,346.199,295.307,1.23156,0.083115
1721,380.953,374.698,346.199,295.307,1.23156,0.083115
1725,381.146,374.88,346.451,295.307,1.2319,0.083115
1725,381.146,374.88,346.451,295.307,1.2319,0.083115
1726,381.194,374.925,346.515,295.307,1.23198,0.083115
1726,381.194,374.925,346.515,295.307,1.23198,0.083115
1730,381.388,375.107,346.768,295.307,1.23232,0.083115
1730,381.388,375.107,346.768,295.307,1.23232,0.083115
1731,381.436,375.153,346.831,295.307,1.23241,0.083115
1731,381.436,375.153,346.831,295.307,1.23241,0.083115
1735,381.629,375.334,347.085,295.307,1.23274,0.083115
1735,381.629,375.334,347.085,295.307,1.23274,0.083115
1736,381.677,375.38,347.149,295.307,1.23283,0.083115
1736,381.677,375.38,347.149,295.307,1.23283,0.083115
1740,381.871,375.562,347.403,295.307,1.23317,0.083115
1740,381.871,375.562,347.403,295.307,1.23317,0.083115
1741,381.919,375.607,347.467,295.307,1.23325,0.083115
1741,381.919,375.607,347.467,295.307,1.23325,0.083115
1745,382.112,375.789,347.722,295.307,1.23359,0.083115
1745,382.112,375.789,347.722,295.307,1.23359,0.083115
1746,382.16,375.835,347.786,295.307,1.23367,0.083115
1746,382.16,375.835,347.786,295.307,1.23367,0.083115
1750,382.354,376.017,348.042,295.307,1.23401,0.083115
1750,382.354,376.017,348.042,295.307,1.23401,0.083115
1751,382.402,376.062,348.106,295.307,1.2341,0.083115
1751,382.402,376.062,348.106,295.307,1.2341,0.083115
1755,382.595,376.245,348.362,295.307,1.23443,0.083115
1755,382.595,376.245,348.362,295.307,1.23443,0.083115
1756,382.643,376.29,348.426,295.307,1.23452,0.083115
1756,382.643,376.29,348.426,295.307,1.23452,0.083115
1760,382.837,376.472,348.683,295.307,1.23486,0.083115
1760,382.837,376.472,348.683,295.307,1.23486,0.083115
1761,382.885,376.518,348.747,295.307,1.23494,0.083115
1761,382.885,376.518,348.747,295.307,1.23494,0.083115
1765,383.078,376.7,349.004,295.307,1.23528,0.083115
1765,383.078,376.7,349.004,295.307,1.23528,0.083115
1766,383.126,376.746,349.069,295.307,1.23536,0.083115
1766,383.126,376.746,349.069,295.307,1.23536,0.083115
1770,383.32,376.928,349.327,295.307,1.2357,0.083115
1770,383.32,376.928,349.327,295.307,1.2357,0.083115
1771,383.368,376.974,349.391,295.307,1.23578,0.083115
1771,383.368,376.974,349.391,295.307,1.23578,0.083115
1775,383.561,377.156,349.649,295.307,1.23612,0.083115
1775,383.561,377.156,349.649,295.307,1.23612,0.083115
1776,383.609,377.202,349.714,295.307,1.23621,0.083115
1776,383.609,377.202,349.714,295.307,1.23621,0.083115
1780,383.803,377.384,349.973,295.307,1.23654,0.083115
1780,383.803,377.384,349.973,295.307,1.23654,0.083115
1781,383.851,377.43,350.037,295.307,1.23663,0.083115
1781,383.851,377.43,350.037,295.307,1.23663,0.083115
1785,384.044,377.612,350.297,295.307,1.23697,0.083115
1785,384.044,377.612,350.297,295.307,1.23697,0.083115
1786,384.092,377.658,350.361,295.307,1.23705,0.083115
1786,384.092,377.658,350.361,295.307,1.23705,0.083115
1790,384.286,377.841,350.621,295.307,1.23739,0.083115
1790,384.286,377.841,350.621,295.307,1.23739,0.083115
1791,384.334,377.886,350.686,295.307,1.23747,0.083115
1791,384.334,377.886,350.686,295.307,1.23747,0.083115
1795,384.527,378.069,350.946,295.307,1.23781,0.083115
1795,384.527,378.069,350.946,295.307,1.23781,0.083115
1796,384.575,378.115,351.011,295.307,1.2379,0.083115
1796,384.575,378.115,351.011,295.307,1.2379,0.083115
1800,384.769,378.297,351.271,295.307,1.23823,0.083115
1800,384.769,378.297,351.271,295.307,1.23823,0.083115
1801,384.817,378.343,351.336,295.307,1.23832,0.083115
1801,384.817,378.343,351.336,295.307,1.23832,0.083115
1805,385.01,378.526,351.597,295.307,1.23866,0.083115
1805,385.01,378.526,351.597,295.307,1.23866,0.083115
1806,385.058,378.572,351.662,295.307,1.23874,0.083115
1806,385.058,378.572,351.662,295.307,1.23874,0.083115
1810,385.252,378.754,351.923,295.307,1.23908,0.083115
1810,385.252,378.754,351.923,295.307,1.23908,0.083115
1811,385.3,378.8,351.989,295.307,1.23916,0.083115
1811,385.3,378.8,351.989,295.307,1.23916,0.083115
1815,385.493,378.983,352.25,295.307,1.2395,0.083115
1815,385.493,378.983,352.25,295.307,1.2395,0.083115
1816,385.541,379.029,352.316,295.307,1.23959,0.083115
1816,385.541,379.029,352.316,295.307,1.23959,0.083115
1820,385.735,379.212,352.577,295.307,1.23992,0.083115
1820,385.735,379.212,352.577,295.307,1.23992,0.083115
1821,385.783,379.258,352.643,295.307,1.24001,0.083115
1821,385.783,379.258,352.643,295.307,1.24001,0.083115
1825,385.976,379.441,352.905,295.307,1.24035,0.083115
1825,385.976,379.441,352.905,295.307,1.24035,0.083115
1826,386.024,379.486,352.971,295.307,1.24043,0.083115
1826,386.024,379.486,352.971,295.307,1.24043,0.083115
1830,386.218,379.669,353.233,295.307,1.24077,0.083115
1830,386.218,379.669,353.233,295.307,1.24077,0.083115
1831,386.266,379.715,353.299,295.307,1.24085,0.083115
1831,386.266,379.715,353.299,295.307,1.24085,0.083115
1835,386.459,379.898,353.561,295.307,1.24119,0.083115
1835,386.459,379.898,353.561,295.307,1.24119,0.083115
1836,386.507,379.944,353.627,295.307,1.24128,0.083115
1836,386.507,379.944,353.627,295.307,1.24128,0.083115
1840,386.701,380.127,353.89,295.307,1.24161,0.083115
1840,386.701,380.127,353.89,295.307,1.24161,0.083115
1841,386.749,380.173,353.956,295.307,1.2417,0.083115
1841,386.749,380.173,353.956,295.307,1.2417,0.083115
1845,386.942,380.357,354.219,295.307,1.24204,0.083115
1845,386.942,380.357,354.219,295.307,1.24204,0.083115
1846,386.99,380.402,354.285,295.307,1.24212,0.083115
1846,386.99,380.402,354.285,295.307,1.24212,0.083115
1850,387.184,380.586,354.548,295.307,1.24246,0.083115
1850,387.184,380.586,354.548,295.307,1.24246,0.083115
1851,387.232,380.632,354.614,295.307,1.24254,0.083115
1851,387.232,380.632,354.614,295.307,1.24254,0.083115
1855,387.425,380.815,354.878,295.307,1.24288,0.083115
1855,387.425,380.815,354.878,295.307,1.24288,0.083115
1856,387.474,380.861,354.944,295.307,1.24297,0.083115
1856,387.474,380.861,354.944,295.307,1.24297,0.083115
1860,387.667,381.044,355.207,295.307,1.2433,0.083115
1860,387.667,381.044,355.207,295.307,1.2433,0.083115
1861,387.715,381.09,355.273,295.307,1.24339,0.083115
1861,387.715,381.09,355.273,295.307,1.24339,0.083115
1865,387.908,381.274,355.538,295.307,1.24373,0.083115
1865,387.908,381.274,355.538,295.307,1.24373,0.083115
1866,387.957,381.32,355.604,295.307,1.24381,0.083115
1866,387.957,381.32,355.604,295.307,1.24381,0.083115
1870,388.15,381.503,355.868,295.307,1.24415,0.083115
1870,388.15,381.503,355.868,295.307,1.24415,0.083115
1871,388.198,381.549,355.934,295.307,1.24423,0.083115
1871,388.198,381.549,355.934,295.307,1.24423,0.083115
1875,388.391,381.733,356.198,295.307,1.24457,0.083115
1875,388.391,381.733,356.198,295.307,1.24457,0.083115
1876,388.44,381.779,356.265,295.307,1.24465,0.083115
1876,388.44,381.779,356.265,295.307,1.24465,0.083115
1880,388.633,381.963,356.529,295.307,1.24499,0.083115
1880,388.633,381.963,356.529,295.307,1.24499,0.083115
1881,388.681,382.009,356.595,295.307,1.24508,0.083115
1881,388.681,382.009,356.595,295.307,1.24508,0.083115
1885,388.874,382.192,356.86,295.307,1.24542,0.083115
1885,388.874,382.192,356.86,295.307,1.24542,0.083115
1886,388.923,382.238,356.926,295.307,1.2455,0.083115
1886,388.923,382.238,356.926,295.307,1.2455,0.083115
1890,389.116,382.422,357.191,295.307,1.24584,0.083115
1890,389.116,382.422,357.191,295.307,1.24584,0.083115
1891,389.164,382.468,357.257,295.307,1.24592,0.083115
1891,389.164,382.468,357.257,295.307,1.24592,0.083115
1895,389.357,382.652,357.522,295.307,1.24626,0.083115
1895,389.357,382.652,357.522,295.307,1.24626,0.083115
1896,389.406,382.698,357.589,295.307,1.24634,0.083115
1896,389.406,382.698,357.589,295.307,1.24634,0.083115
1900,389.599,382.882,357.854,295.307,1.24668,0.083115
1900,389.599,382.882,357.854,295.307,1.24668,0.083115
1901,389.647,382.928,357.92,295.307,1.24677,0.083115
1901,389.647,382.928,357.92,295.307,1.24677,0.083115
1905,389.84,383.112,358.185,295.307,1.2471,0.083115
1905,389.84,383.112,358.185,295.307,1.2471,0.083115
1906,389.889,383.158,358.252,295.307,1.24719,0.083115
1906,389.889,383.158,358.252,295.307,1.24719,0.083115
1910,390.082,383.342,358.517,295.307,1.24753,0.083115
1910,390.082,383.342,358.517,295.307,1.24753,0.083115
1911,390.13,383.388,358.583,295.307,1.24761,0.083115
1911,390.13,383.388,358.583,295.307,1.24761,0.083115
1915,390.323,383.572,358.849,295.307,1.24795,0.083115
1915,390.323,383.572,358.849,295.307,1.24795,0.083115
1916,390.372,383.618,358.915,295.307,1.24803,0.083115
1916,390.372,383.618,358.915,295.307,1.24803,0.083115
1920,390.565,383.803,359.181,295.307,1.24837,0.083115
1920,390.565,383.803,359.181,295.307,1.24837,0.083115
1920,390.565,383.803,359.181,295.307,1.24837,0.083115
1920,390.565,383.803,359.181,295.307,1.24837,0.083115
1921,390.609,383.845,359.245,295.307,1.24845,0.083115
1921,390.609,383.845,359.245,295.307,1.24845,0.083115
1925,390.785,384.014,359.489,295.307,1.24874,0.083115
1925,390.785,384.014,359.489,295.307,1.24874,0.083115
1926,390.83,384.056,359.55,295.307,1.24881,0.083115
1926,390.83,384.056,359.55,295.307,1.24881,0.083115
1930,391.006,384.224,359.792,295.307,1.2491,0.083115
1930,391.006,384.224,359.792,295.307,1.2491,0.083115
1931,391.05,384.266,359.853,295.307,1.24918,0.083115
1931,391.05,384.266,359.853,295.307,1.24918,0.083115
1935,391.227,384.435,360.095,295.307,1.24947,0.083115
1935,391.227,384.435,360.095,295.307,1.24947,0.083115
1936,391.271,384.477,360.156,295.307,1.24954,0.083115
1936,391.271,384.477,360.156,295.307,1.24954,0.083115
1940,391.448,384.645,360.399,295.307,1.24983,0.083115
1940,391.448,384.645,360.399,295.307,1.24983,0.083115
1941,391.492,384.687,360.459,295.307,1.24991,0.083115
1941,391.492,384.687,360.459,295.307,1.24991,0.083115
1945,391.668,384.856,360.702,295.307,1.2502,0.083115
1945,391.668,384.856,360.702,295.307,1.2502,0.083115
1946,391.713,384.898,360.762,295.307,1.25027,0.083115
1946,391.713,384.898,360.762,295.307,1.25027,0.083115
1950,391.889,385.067,361.005,295.307,1.25056,0.083115
1950,391.889,385.067,361.005,295.307,1.25056,0.083115
1951,391.933,385.109,361.066,295.307,1.25064,0.083115
1951,391.933,385.109,361.066,295.307,1.25064,0.083115
1955,392.11,385.277,361.308,295.307,1.25093,0.083115
1955,392.11,385.277,361.308,295.307,1.25093,0.083115
1956,392.154,385.32,361.369,295.307,1.251,0.083115
1956,392.154,385.32,361.369,295.307,1.251,0.083115
1960,392.331,385.488,361.612,295.307,1.25129,0.083115
1960,392.331,385.488,361.612,295.307,1.25129,0.083115
1961,392.375,385.53,361.672,295.307,1.25137,0.083115
1961,392.375,385.53,361.672,295.307,1.25137,0.083115
1965,392.551,385.699,361.915,295.307,1.25166,0.083115
1965,392.551,385.699,361.915,295.307,1.25166,0.083115
1966,392.595,385.741,361.975,295.307,1.25173,0.083115
1966,392.595,385.741,361.975,295.307,1.25173,0.083115
1970,392.772,385.91,362.218,295.307,1.25202,0.083115
1970,392.772,385.91,362.218,295.307,1.25202,0.083115
1971,392.816,385.952,362.279,295.307,1.2521,0.083115
1971,392.816,385.952,362.279,295.307,1.2521,0.083115
1975,392.993,386.121,362.521,295.307,1.25239,0.083115
1975,392.993,386.121,362.521,295.307,1.25239,0.083115
1976,393.037,386.163,362.582,295.307,1.25246,0.083115
1976,393.037,386.163,362.582,295.307,1.25246,0.083115
1980,393.214,386.332,362.824,295.307,1.25275,0.083115
1980,393.214,386.332,362.824,295.307,1.25275,0.083115
1981,393.258,386.374,362.885,295.307,1.25283,0.083115
1981,393.258,386.374,362.885,295.307,1.25283,0.083115
1985,393.434,386.543,363.128,295.307,1.25312,0.083115
1985,393.434,386.543,363.128,295.307,1.25312,0.083115
1986,393.478,386.585,363.188,295.307,1.25319,0.083115
1986,393.478,386.585,363.188,295.307,1.25319,0.083115
1990,393.655,386.754,363.431,295.307,1.25348,0.083115
1990,393.655,386.754,363.431,295.307,1.25348,0.083115
1991,393.699,386.797,363.491,295.307,1.25356,0.083115
1991,393.699,386.797,363.491,295.307,1.25356,0.083115
1995,393.876,386.966,363.734,295.307,1.25385,0.083115
1995,393.876,386.966,363.734,295.307,1.25385,0.083115
1996,393.92,387.008,363.794,295.307,1.25392,0.083115
1996,393.92,387.008,363.794,295.307,1.25392,0.083115
2000,394.096,387.177,364.037,295.307,1.25422,0.083115
2000,394.096,387.177,364.037,295.307,1.25422,0.083115
2001,394.141,387.219,364.097,295.307,1.25429,0.083115
2001,394.141,387.219,364.097,295.307,1.25429,0.083115
2005,394.317,387.388,364.339,295.307,1.25458,0.083115
2005,394.317,387.388,364.339,295.307,1.25458,0.083115
2006,394.361,387.431,364.4,295.307,1.25465,0.083115
2006,394.361,387.431,364.4,295.307,1.25465,0.083115
2010,394.538,387.6,364.642,295.307,1.25495,0.083115
2010,394.538,387.6,364.642,295.307,1.25495,0.083115
2011,394.582,387.642,364.703,295.307,1.25502,0.083115
2011,394.582,387.642,364.703,295.307,1.25502,0.083115
2015,394.759,387.811,364.945,295.307,1.25531,0.083115
2015,394.759,387.811,364.945,295.307,1.25531,0.083115
2016,394.803,387.853,365.006,295.307,1.25538,0.083115
2016,394.803,387.853,365.006,295.307,1.25538,0.083115
2020,394.979,388.023,365.248,295.307,1.25568,0.083115
2020,394.979,388.023,365.248,295.307,1.25568,0.083115
2021,395.024,388.065,365.308,295.307,1.25575,0.083115
2021,395.024,388.065,365.308,295.307,1.25575,0.083115
2025,395.2,388.234,365.55,295.307,1.25604,0.083115
2025,395.2,388.234,365.55,295.307,1.25604,0.083115
2026,395.244,388.277,365.611,295.307,1.25611,0.083115
2026,395.244,388.277,365.611,295.307,1.25611,0.083115
2030,395.421,388.446,365.853,295.307,1.25641,0.083115
2030,395.421,388.446,365.853,295.307,1.25641,0.083115
2031,395.465,388.488,365.913,295.307,1.25648,0.083115
2031,395.465,388.488,365.913,295.307,1.25648,0.083115
2035,395.642,388.658,366.155,295.307,1.25677,0.083115
2035,395.642,388.658,366.155,295.307,1.25677,0.083115
2036,395.686,388.7,366.216,295.307,1.25684,0.083115
2036,395.686,388.7,366.216,295.307,1.25684,0.083115
2040,395.862,388.869,366.457,295.307,1.25714,0.083115
2040,395.862,388.869,366.457,295.307,1.25714,0.083115
2041,395.906,388.912,366.518,295.307,1.25721,0.083115
2041,395.906,388.912,366.518,295.307,1.25721,0.083115
2045,396.083,389.081,366.759,295.307,1.2575,0.083115
2045,396.083,389.081,366.759,295.307,1.2575,0.083115
2046,396.127,389.123,366.82,295.307,1.25758,0.083115
2046,396.127,389.123,366.82,295.307,1.25758,0.083115
2050,396.304,389.293,367.061,295.307,1.25787,0.083115
2050,396.304,389.293,367.061,295.307,1.25787,0.083115
2051,396.348,389.335,367.122,295.307,1.25794,0.083115
2051,396.348,389.335,367.122,295.307,1.25794,0.083115
2055,396.525,389.505,367.363,295.307,1.25823,0.083115
2055,396.525,389.505,367.363,295.307,1.25823,0.083115
2056,396.569,389.547,367.424,295.307,1.25831,0.083115
2056,396.569,389.547,367.424,295.307,1.25831,0.083115
2060,396.745,389.717,367.665,295.307,1.2586,0.083115
2060,396.745,389.717,367.665,295.307,1.2586,0.083115
2061,396.789,389.759,367.725,295.307,1.25867,0.083115
2061,396.789,389.759,367.725,295.307,1.25867,0.083115
2065,396.966,389.929,367.967,295.307,1.25896,0.083115
2065,396.966,389.929,367.967,295.307,1.25896,0.083115
2066,397.01,389.971,368.027,295.307,1.25904,0.083115
2066,397.01,389.971,368.027,295.307,1.25904,0.083115
2070,397.187,390.141,368.268,295.307,1.25933,0.083115
2070,397.187,390.141,368.268,295.307,1.25933,0.083115
2071,397.231,390.183,368.328,295.307,1.2594,0.083115
2071,397.231,390.183,368.328,295.307,1.2594,0.083115
2075,397.407,390.353,368.57,295.307,1.25969,0.083115
2075,397.407,390.353,368.57,295.307,1.25969,0.083115
2076,397.452,390.395,368.63,295.307,1.25977,0.083115
2076,397.452,390.395,368.63,295.307,1.25977,0.083115
2080,397.628,390.565,368.871,295.307,1.26006,0.083115
2080,397.628,390.565,368.871,295.307,1.26006,0.083115
2081,397.672,390.607,368.931,295.307,1.26013,0.083115
2081,397.672,390.607,368.931,295.307,1.26013,0.083115
2085,397.849,390.777,369.172,295.307,1.26042,0.083115
2085,397.849,390.777,369.172,295.307,1.26042,0.083115
2086,397.893,390.82,369.232,295.307,1.2605,0.083115
2086,397.893,390.82,369.232,295.307,1.2605,0.083115
2090,398.07,390.989,369.473,295.307,1.26079,0.083115
2090,398.07,390.989,369.473,295.307,1.26079,0.083115
2091,398.114,391.032,369.533,295.307,1.26086,0.083115
2091,398.114,391.032,369.533,295.307,1.26086,0.083115
2095,398.29,391.202,369.773,295.307,1.26115,0.083115
2095,398.29,391.202,369.773,295.307,1.26115,0.083115
2096,398.335,391.244,369.833,295.307,1.26123,0.083115
2096,398.335,391.244,369.833,295.307,1.26123,0.083115
2100,398.511,391.414,370.074,295.307,1.26152,0.083115
2100,398.511,391.414,370.074,295.307,1.26152,0.083115
2101,398.555,391.457,370.134,295.307,1.26159,0.083115
2101,398.555,391.457,370.134,295.307,1.26159,0.083115
2105,398.732,391.626,370.374,295.307,1.26188,0.083115
2105,398.732,391.626,370.374,295.307,1.26188,0.083115
2106,398.776,391.669,370.434,295.307,1.26196,0.083115
2106,398.776,391.669,370.434,295.307,1.26196,0.083115
2110,398.953,391.839,370.674,295.307,1.26225,0.083115
2110,398.953,391.839,370.674,295.307,1.26225,0.083115
2111,398.997,391.881,370.734,295.307,1.26232,0.083115
2111,398.997,391.881,370.734,295.307,1.26232,0.083115
2115,399.173,392.051,370.974,295.307,1.26262,0.083115
2115,399.173,392.051,370.974,295.307,1.26262,0.083115
2116,399.217,392.094,371.034,295.307,1.26269,0.083115
2116,399.217,392.094,371.034,295.307,1.26269,0.083115
2120,399.394,392.264,371.274,295.307,1.26298,0.083115
2120,399.394,392.264,371.274,295.307,1.26298,0.083115
2121,399.438,392.306,371.334,295.307,1.26305,0.083115
2121,399.438,392.306,371.334,295.307,1.26305,0.083115
2125,399.615,392.477,371.574,295.307,1.26335,0.083115
2125,399.615,392.477,371.574,295.307,1.26335,0.083115
2126,399.659,392.519,371.634,295.307,1.26342,0.083115
2126,399.659,392.519,371.634,295.307,1.26342,0.083115
2130,399.835,392.689,371.873,295.307,1.26371,0.083115
2130,399.835,392.689,371.873,295.307,1.26371,0.083115
2131,399.88,392.732,371.933,295.307,1.26378,0.083115
2131,399.88,392.732,371.933,295.307,1.26378,0.083115
2135,400.056,392.902,372.172,295.307,1.26408,0.083115
2135,400.056,392.902,372.172,295.307,1.26408,0.083115
2136,400.1,392.944,372.232,295.307,1.26415,0.083115
2136,400.1,392.944,372.232,295.307,1.26415,0.083115
2140,400.277,393.115,372.471,295.307,1.26444,0.083115
2140,400.277,393.115,372.471,295.307,1.26444,0.083115
2141,400.321,393.157,372.531,295.307,1.26451,0.083115
2141,400.321,393.157,372.531,295.307,1.26451,0.083115
2145,400.498,393.327,372.77,295.307,1.26481,0.083115
2145,400.498,393.327,372.77,295.307,1.26481,0.083115
2146,400.542,393.37,372.83,295.307,1.26488,0.083115
2146,400.542,393.37,372.83,295.307,1.26488,0.083115
2150,400.718,393.54,373.069,295.307,1.26517,0.083115
2150,400.718,393.54,373.069,295.307,1.26517,0.083115
2151,400.763,393.583,373.128,295.307,1.26524,0.083115
2151,400.763,393.583,373.128,295.307,1.26524,0.083115
2155,400.939,393.753,373.367,295.307,1.26554,0.083115
2155,400.939,393.753,373.367,295.307,1.26554,0.083115
2156,400.983,393.796,373.427,295.307,1.26561,0.083115
2156,400.983,393.796,373.427,295.307,1.26561,0.083115
2160,401.16,393.966,373.665,295.307,1.2659,0.083115
2160,401.16,393.966,373.665,295.307,1.2659,0.083115
2160,401.16,393.966,373.665,295.307,1.2659,0.083115
2160,401.16,393.966,373.665,295.307,1.2659,0.083115
2161,401.2,394.005,373.722,295.307,1.26592,0.083115
2161,401.2,394.005,373.722,295.307,1.26592,0.083115
2165,401.359,394.158,373.936,295.307,1.26597,0.083115
2165,401.359,394.158,373.936,295.307,1.26597,0.083115
2166,401.399,394.196,373.989,295.307,1.26598,0.083115
2166,401.399,394.196,373.989,295.307,1.26598,0.083115
2170,401.559,394.349,374.201,295.307,1.26603,0.083115
2170,401.559,394.349,374.201,295.307,1.26603,0.083115
2171,401.599,394.387,374.254,295.307,1.26605,0.083115
2171,401.599,394.387,374.254,295.307,1.26605,0.083115
2175,401.759,394.54,374.466,295.307,1.2661,0.083115
2175,401.759,394.54,374.466,295.307,1.2661,0.083115
2176,401.799,394.579,374.519,295.307,1.26611,0.083115
2176,401.799,394.579,374.519,295.307,1.26611,0.083115
2180,401.958,394.732,374.731,295.307,1.26616,0.083115
2180,401.958,394.732,374.731,295.307,1.26616,0.083115
2181,401.998,394.77,374.784,295.307,1.26618,0.083115
2181,401.998,394.77,374.784,295.307,1.26618,0.083115
2185,402.158,394.923,374.995,295.307,1.26623,0.083115
2185,402.158,394.923,374.995,295.307,1.26623,0.083115
2186,402.198,394.961,375.048,295.307,1.26624,0.083115
2186,402.198,394.961,375.048,295.307,1.26624,0.083115
2190,402.357,395.115,375.259,295.307,1.26629,0.083115
2190,402.357,395.115,375.259,295.307,1.26629,0.083115
2191,402.397,395.153,375.312,295.307,1.26631,0.083115
2191,402.397,395.153,375.312,295.307,1.26631,0.083115
2195,402.557,395.306,375.523,295.307,1.26636,0.083115
2195,402.557,395.306,375.523,295.307,1.26636,0.083115
2196,402.597,395.344,375.576,295.307,1.26637,0.083115
2196,402.597,395.344,375.576,295.307,1.26637,0.083115
2200,402.757,395.497,375.787,295.307,1.26642,0.083115
2200,402.757,395.497,375.787,295.307,1.26642,0.083115
2200,402.757,395.497,375.787,295.307,1.26642,0.083115
